Gene stable ID,Transcript stable ID,Gene name
ENSG00000232596,ENST00000661628,LINC01646
ENSG00000232596,ENST00000666685,LINC01646
ENSG00000235054,ENST00000635002,LINC01777
ENSG00000235054,ENST00000423197,LINC01777
ENSG00000235054,ENST00000635312,LINC01777
ENSG00000235054,ENST00000669931,LINC01777
ENSG00000235054,ENST00000635642,LINC01777
ENSG00000235054,ENST00000663417,LINC01777
ENSG00000235054,ENST00000671656,LINC01777
ENSG00000235054,ENST00000667352,LINC01777
ENSG00000235054,ENST00000665284,LINC01777
ENSG00000235054,ENST00000633821,LINC01777
ENSG00000235054,ENST00000659315,LINC01777
ENSG00000235054,ENST00000668086,LINC01777
ENSG00000235054,ENST00000670434,LINC01777
ENSG00000284646,ENST00000641979,
ENSG00000272223,ENST00000607790,
ENSG00000231510,ENST00000443270,LINC02782
ENSG00000259415,ENST00000559666,
ENSG00000256824,ENST00000537170,
ENSG00000256824,ENST00000538550,
ENSG00000256481,ENST00000544948,
ENSG00000281026,ENST00000629393,N4BP2L2-IT2
ENSG00000256341,ENST00000543817,
ENSG00000261529,ENST00000565581,
ENSG00000286408,ENST00000665702,
ENSG00000274954,ENST00000621102,
ENSG00000249984,ENST00000503489,
ENSG00000249349,ENST00000446516,
ENSG00000251206,ENST00000515077,
ENSG00000259201,ENST00000558142,
ENSG00000249736,ENST00000507298,LINC02242
ENSG00000286745,ENST00000666304,
ENSG00000259185,ENST00000559302,
ENSG00000278921,ENST00000623705,EPB41L4A-DT
ENSG00000278921,ENST00000624967,EPB41L4A-DT
ENSG00000249023,ENST00000505572,
ENSG00000284739,ENST00000641254,
ENSG00000267614,ENST00000588710,
ENSG00000254143,ENST00000520487,
ENSG00000288253,ENST00000594118,
ENSG00000288253,ENST00000602221,
ENSG00000288253,ENST00000596674,
ENSG00000227170,ENST00000415088,
ENSG00000254802,ENST00000525556,
ENSG00000236452,ENST00000455974,
ENSG00000271653,ENST00000603982,
ENSG00000273901,ENST00000619318,
ENSG00000272235,ENST00000607061,
ENSG00000267662,ENST00000585336,TSHZ3-AS1
ENSG00000284694,ENST00000641472,
ENSG00000250551,ENST00000507997,MIR583HG
ENSG00000267727,ENST00000587312,
ENSG00000266903,ENST00000662585,CEACAM16-AS1
ENSG00000266903,ENST00000590796,CEACAM16-AS1
ENSG00000266903,ENST00000657348,CEACAM16-AS1
ENSG00000266903,ENST00000591312,CEACAM16-AS1
ENSG00000266903,ENST00000586169,CEACAM16-AS1
ENSG00000203643,ENST00000430048,
ENSG00000287356,ENST00000659232,
ENSG00000287356,ENST00000661319,
ENSG00000260025,ENST00000565283,CRIM1-DT
ENSG00000224387,ENST00000424657,
ENSG00000286984,ENST00000668057,
ENSG00000231401,ENST00000668618,
ENSG00000231401,ENST00000660701,
ENSG00000231401,ENST00000435368,
ENSG00000225444,ENST00000435357,LINC01867
ENSG00000277806,ENST00000616184,
ENSG00000203506,ENST00000629416,RBMS3-AS2
ENSG00000203506,ENST00000629296,RBMS3-AS2
ENSG00000203506,ENST00000628068,RBMS3-AS2
ENSG00000203506,ENST00000625355,RBMS3-AS2
ENSG00000203506,ENST00000366321,RBMS3-AS2
ENSG00000203506,ENST00000601343,RBMS3-AS2
ENSG00000203506,ENST00000626662,RBMS3-AS2
ENSG00000232190,ENST00000430050,LINC02181
ENSG00000232190,ENST00000664021,LINC02181
ENSG00000213600,ENST00000395152,
ENSG00000224888,ENST00000440406,
ENSG00000224888,ENST00000567968,
ENSG00000278492,ENST00000619673,
ENSG00000267555,ENST00000590069,
ENSG00000272170,ENST00000606123,KLC4-AS1
ENSG00000270696,ENST00000604845,
ENSG00000237320,ENST00000414796,
ENSG00000250409,ENST00000507964,
ENSG00000276476,ENST00000631321,LINC00540
ENSG00000276476,ENST00000611481,LINC00540
ENSG00000276476,ENST00000616974,LINC00540
ENSG00000276476,ENST00000658741,LINC00540
ENSG00000276476,ENST00000655363,LINC00540
ENSG00000276476,ENST00000659301,LINC00540
ENSG00000276476,ENST00000657205,LINC00540
ENSG00000276476,ENST00000656522,LINC00540
ENSG00000276476,ENST00000690279,LINC00540
ENSG00000268001,ENST00000602172,CARD8-AS1
ENSG00000282987,ENST00000634947,
ENSG00000215483,ENST00000615947,LINC00598
ENSG00000215483,ENST00000658497,LINC00598
ENSG00000215483,ENST00000653296,LINC00598
ENSG00000215483,ENST00000635966,LINC00598
ENSG00000215483,ENST00000617777,LINC00598
ENSG00000215483,ENST00000638084,LINC00598
ENSG00000215483,ENST00000654662,LINC00598
ENSG00000215483,ENST00000637438,LINC00598
ENSG00000215483,ENST00000670910,LINC00598
ENSG00000215483,ENST00000636192,LINC00598
ENSG00000215483,ENST00000637523,LINC00598
ENSG00000215483,ENST00000667216,LINC00598
ENSG00000215483,ENST00000400432,LINC00598
ENSG00000215483,ENST00000667316,LINC00598
ENSG00000215483,ENST00000685572,LINC00598
ENSG00000215483,ENST00000661694,LINC00598
ENSG00000215483,ENST00000636621,LINC00598
ENSG00000215483,ENST00000663730,LINC00598
ENSG00000215483,ENST00000616706,LINC00598
ENSG00000215483,ENST00000400430,LINC00598
ENSG00000215483,ENST00000400431,LINC00598
ENSG00000215483,ENST00000615137,LINC00598
ENSG00000215483,ENST00000638163,LINC00598
ENSG00000215483,ENST00000637124,LINC00598
ENSG00000215483,ENST00000542632,LINC00598
ENSG00000257407,ENST00000551531,
ENSG00000257407,ENST00000551940,
ENSG00000224975,ENST00000456273,INE1
ENSG00000278112,ENST00000615987,
ENSG00000277619,ENST00000620001,
ENSG00000247796,ENST00000502171,MOCS2-DT
ENSG00000247796,ENST00000512301,MOCS2-DT
ENSG00000247796,ENST00000499459,MOCS2-DT
ENSG00000247796,ENST00000658778,MOCS2-DT
ENSG00000247796,ENST00000667672,MOCS2-DT
ENSG00000247796,ENST00000655901,MOCS2-DT
ENSG00000247796,ENST00000671496,MOCS2-DT
ENSG00000247796,ENST00000656188,MOCS2-DT
ENSG00000247796,ENST00000660072,MOCS2-DT
ENSG00000247796,ENST00000670486,MOCS2-DT
ENSG00000254006,ENST00000522106,
ENSG00000254006,ENST00000523769,
ENSG00000284674,ENST00000641403,LINC02781
ENSG00000272161,ENST00000607720,
ENSG00000253355,ENST00000521884,
ENSG00000226851,ENST00000431064,
ENSG00000226851,ENST00000411413,
ENSG00000253351,ENST00000523171,LINC01298
ENSG00000253351,ENST00000656091,LINC01298
ENSG00000253351,ENST00000656181,LINC01298
ENSG00000253351,ENST00000657586,LINC01298
ENSG00000272156,ENST00000606436,
ENSG00000253500,ENST00000440763,
ENSG00000253500,ENST00000517711,
ENSG00000253500,ENST00000518494,
ENSG00000253500,ENST00000657849,
ENSG00000269997,ENST00000602988,
ENSG00000234758,ENST00000446275,
ENSG00000271882,ENST00000607176,
ENSG00000254302,ENST00000518217,
ENSG00000254302,ENST00000671048,
ENSG00000250331,ENST00000504012,LINC01340
ENSG00000250331,ENST00000668472,LINC01340
ENSG00000250331,ENST00000663326,LINC01340
ENSG00000250331,ENST00000668863,LINC01340
ENSG00000250331,ENST00000656559,LINC01340
ENSG00000250331,ENST00000657058,LINC01340
ENSG00000261670,ENST00000562917,
ENSG00000254000,ENST00000522087,
ENSG00000250437,ENST00000503691,LINC02161
ENSG00000250348,ENST00000502589,
ENSG00000272416,ENST00000606482,
ENSG00000253395,ENST00000524369,
ENSG00000286878,ENST00000656475,
ENSG00000275601,ENST00000621680,
ENSG00000254303,ENST00000523792,
ENSG00000235532,ENST00000419499,LINC00402
ENSG00000272274,ENST00000607593,LINC00551
ENSG00000272274,ENST00000665026,LINC00551
ENSG00000272274,ENST00000661468,LINC00551
ENSG00000272274,ENST00000653952,LINC00551
ENSG00000272274,ENST00000667614,LINC00551
ENSG00000272274,ENST00000663663,LINC00551
ENSG00000272274,ENST00000690745,LINC00551
ENSG00000257920,ENST00000547515,LINC02409
ENSG00000268186,ENST00000600941,ZNF114-AS1
ENSG00000234781,ENST00000430551,LINC01103
ENSG00000289302,ENST00000691347,
ENSG00000225039,ENST00000420694,LINC01058
ENSG00000234690,ENST00000448713,EPCAM-DT
ENSG00000234690,ENST00000441997,EPCAM-DT
ENSG00000234690,ENST00000419035,EPCAM-DT
ENSG00000234690,ENST00000450550,EPCAM-DT
ENSG00000234690,ENST00000413185,EPCAM-DT
ENSG00000234690,ENST00000658129,EPCAM-DT
ENSG00000275830,ENST00000614099,
ENSG00000275830,ENST00000617298,
ENSG00000275830,ENST00000657447,
ENSG00000275830,ENST00000654849,
ENSG00000275830,ENST00000667832,
ENSG00000275830,ENST00000659867,
ENSG00000275830,ENST00000669022,
ENSG00000275830,ENST00000658519,
ENSG00000275830,ENST00000660081,
ENSG00000275830,ENST00000662389,
ENSG00000275830,ENST00000659060,
ENSG00000275830,ENST00000654209,
ENSG00000275830,ENST00000666014,
ENSG00000275830,ENST00000670698,
ENSG00000275830,ENST00000685028,
ENSG00000229494,ENST00000439259,
ENSG00000229494,ENST00000655538,
ENSG00000229494,ENST00000662760,
ENSG00000229494,ENST00000666900,
ENSG00000229494,ENST00000653968,
ENSG00000229494,ENST00000665618,
ENSG00000229494,ENST00000654589,
ENSG00000229494,ENST00000662583,
ENSG00000229494,ENST00000670725,
ENSG00000289454,ENST00000688787,
ENSG00000266921,ENST00000586860,ZNF230-DT
ENSG00000266921,ENST00000589021,ZNF230-DT
ENSG00000266921,ENST00000670660,ZNF230-DT
ENSG00000266921,ENST00000667325,ZNF230-DT
ENSG00000266921,ENST00000653813,ZNF230-DT
ENSG00000262198,ENST00000575845,
ENSG00000262198,ENST00000686188,
ENSG00000229805,ENST00000451034,LINC01813
ENSG00000267058,ENST00000587128,
ENSG00000267058,ENST00000591815,
ENSG00000238121,ENST00000447147,LINC00426
ENSG00000238121,ENST00000420210,LINC00426
ENSG00000238121,ENST00000417079,LINC00426
ENSG00000238121,ENST00000429808,LINC00426
ENSG00000238121,ENST00000420219,LINC00426
ENSG00000238121,ENST00000450327,LINC00426
ENSG00000238121,ENST00000452659,LINC00426
ENSG00000238121,ENST00000444319,LINC00426
ENSG00000238121,ENST00000416261,LINC00426
ENSG00000238121,ENST00000657545,LINC00426
ENSG00000238121,ENST00000654979,LINC00426
ENSG00000238121,ENST00000655621,LINC00426
ENSG00000238121,ENST00000693355,LINC00426
ENSG00000269486,ENST00000599320,ERVK9-11
ENSG00000286613,ENST00000655972,
ENSG00000198590,ENST00000425932,C3orf35
ENSG00000198590,ENST00000328376,C3orf35
ENSG00000198590,ENST00000332506,C3orf35
ENSG00000198590,ENST00000481400,C3orf35
ENSG00000198590,ENST00000466204,C3orf35
ENSG00000198590,ENST00000426078,C3orf35
ENSG00000198590,ENST00000425564,C3orf35
ENSG00000198590,ENST00000665000,C3orf35
ENSG00000198590,ENST00000654714,C3orf35
ENSG00000198590,ENST00000662797,C3orf35
ENSG00000198590,ENST00000661769,C3orf35
ENSG00000198590,ENST00000669217,C3orf35
ENSG00000198590,ENST00000654228,C3orf35
ENSG00000198590,ENST00000452017,C3orf35
ENSG00000277013,ENST00000610908,SUNO1
ENSG00000235845,ENST00000427258,
ENSG00000287161,ENST00000670133,
ENSG00000287161,ENST00000666349,
ENSG00000289594,ENST00000685848,
ENSG00000289644,ENST00000691393,
ENSG00000289006,ENST00000688886,
ENSG00000282951,ENST00000595728,
ENSG00000288768,ENST00000688155,
ENSG00000286504,ENST00000656887,
ENSG00000122043,ENST00000400540,LINC00544
ENSG00000122043,ENST00000662443,LINC00544
ENSG00000122043,ENST00000481738,LINC00544
ENSG00000122043,ENST00000658535,LINC00544
ENSG00000122043,ENST00000656266,LINC00544
ENSG00000122043,ENST00000692335,LINC00544
ENSG00000287780,ENST00000655387,
ENSG00000287649,ENST00000655190,
ENSG00000224429,ENST00000667082,LINC00539
ENSG00000224429,ENST00000661286,LINC00539
ENSG00000224429,ENST00000661173,LINC00539
ENSG00000224429,ENST00000664989,LINC00539
ENSG00000224429,ENST00000659153,LINC00539
ENSG00000224429,ENST00000655569,LINC00539
ENSG00000224429,ENST00000434601,LINC00539
ENSG00000224429,ENST00000670912,LINC00539
ENSG00000224429,ENST00000657403,LINC00539
ENSG00000224429,ENST00000608957,LINC00539
ENSG00000224429,ENST00000664392,LINC00539
ENSG00000224429,ENST00000423575,LINC00539
ENSG00000224429,ENST00000411525,LINC00539
ENSG00000224429,ENST00000659380,LINC00539
ENSG00000224429,ENST00000692188,LINC00539
ENSG00000270194,ENST00000604992,GOLGA4-AS1
ENSG00000258313,ENST00000551656,
ENSG00000269935,ENST00000602388,
ENSG00000286952,ENST00000656348,
ENSG00000270159,ENST00000602617,
ENSG00000249588,ENST00000515504,
ENSG00000287136,ENST00000657937,
ENSG00000251574,ENST00000524336,
ENSG00000251574,ENST00000503650,
ENSG00000251574,ENST00000659174,
ENSG00000251574,ENST00000505824,
ENSG00000251574,ENST00000524083,
ENSG00000251574,ENST00000523434,
ENSG00000251574,ENST00000524159,
ENSG00000251574,ENST00000651720,
ENSG00000251574,ENST00000518276,
ENSG00000251574,ENST00000522838,
ENSG00000251574,ENST00000669785,
ENSG00000251574,ENST00000656243,
ENSG00000251574,ENST00000506976,
ENSG00000251574,ENST00000661290,
ENSG00000251574,ENST00000669636,
ENSG00000251574,ENST00000659751,
ENSG00000251574,ENST00000658334,
ENSG00000251574,ENST00000653846,
ENSG00000251574,ENST00000660068,
ENSG00000251574,ENST00000656667,
ENSG00000251574,ENST00000662678,
ENSG00000251574,ENST00000665963,
ENSG00000251574,ENST00000671304,
ENSG00000274670,ENST00000619709,
ENSG00000257995,ENST00000552470,
ENSG00000277715,ENST00000611145,
ENSG00000270130,ENST00000602347,
ENSG00000267144,ENST00000592583,ZNF222-DT
ENSG00000267144,ENST00000653695,ZNF222-DT
ENSG00000288050,ENST00000658475,
ENSG00000253702,ENST00000523038,LINC02847
ENSG00000254337,ENST00000522354,
ENSG00000254337,ENST00000667126,
ENSG00000254344,ENST00000519189,LINC01288
ENSG00000254344,ENST00000648617,LINC01288
ENSG00000251616,ENST00000507389,
ENSG00000251143,ENST00000502284,
ENSG00000234056,ENST00000413501,LINC00463
ENSG00000234056,ENST00000657426,LINC00463
ENSG00000234056,ENST00000669952,LINC00463
ENSG00000234056,ENST00000691184,LINC00463
ENSG00000254031,ENST00000521685,
ENSG00000254031,ENST00000521084,
ENSG00000254031,ENST00000666052,
ENSG00000229855,ENST00000599562,
ENSG00000229855,ENST00000609647,
ENSG00000229855,ENST00000433406,
ENSG00000229855,ENST00000596736,
ENSG00000229855,ENST00000594690,
ENSG00000229855,ENST00000597452,
ENSG00000229855,ENST00000627271,
ENSG00000229855,ENST00000668258,
ENSG00000229855,ENST00000658417,
ENSG00000229855,ENST00000661647,
ENSG00000229855,ENST00000671264,
ENSG00000289217,ENST00000687242,
ENSG00000286286,ENST00000668092,
ENSG00000286286,ENST00000691752,
ENSG00000286286,ENST00000693059,
ENSG00000286286,ENST00000689652,
ENSG00000286286,ENST00000687033,
ENSG00000286286,ENST00000691501,
ENSG00000237361,ENST00000432701,TUSC8
ENSG00000237361,ENST00000607312,TUSC8
ENSG00000237361,ENST00000660135,TUSC8
ENSG00000230490,ENST00000454681,
ENSG00000230490,ENST00000437698,
ENSG00000230490,ENST00000445227,
ENSG00000230490,ENST00000660048,
ENSG00000230490,ENST00000654283,
ENSG00000230490,ENST00000655117,
ENSG00000230490,ENST00000653421,
ENSG00000230490,ENST00000690486,
ENSG00000230490,ENST00000686875,
ENSG00000230490,ENST00000691350,
ENSG00000259968,ENST00000565306,
ENSG00000251367,ENST00000509496,
ENSG00000204971,ENST00000378140,
ENSG00000285864,ENST00000650022,
ENSG00000273507,ENST00000663484,
ENSG00000273507,ENST00000614005,
ENSG00000273507,ENST00000618106,
ENSG00000273507,ENST00000655935,
ENSG00000273507,ENST00000661973,
ENSG00000273507,ENST00000654394,
ENSG00000273507,ENST00000668183,
ENSG00000273507,ENST00000655342,
ENSG00000237221,ENST00000430641,PPEF1-AS1
ENSG00000255843,ENST00000546065,
ENSG00000237836,ENST00000452900,PHKA2-AS1
ENSG00000237836,ENST00000654006,PHKA2-AS1
ENSG00000237836,ENST00000439295,PHKA2-AS1
ENSG00000243433,ENST00000479085,
ENSG00000249261,ENST00000510242,
ENSG00000229414,ENST00000440887,KCNQ1-AS1
ENSG00000237941,ENST00000441418,KCNQ1DN
ENSG00000275638,ENST00000613686,
ENSG00000253489,ENST00000522330,
ENSG00000235886,ENST00000432423,
ENSG00000223685,ENST00000434565,LINC00571
ENSG00000223685,ENST00000454060,LINC00571
ENSG00000223685,ENST00000451826,LINC00571
ENSG00000225588,ENST00000422203,
ENSG00000225588,ENST00000413708,
ENSG00000225588,ENST00000443833,
ENSG00000231473,ENST00000669900,RB1-DT
ENSG00000231473,ENST00000433480,RB1-DT
ENSG00000231473,ENST00000436963,RB1-DT
ENSG00000230747,ENST00000421534,
ENSG00000289235,ENST00000690637,
ENSG00000289010,ENST00000692587,
ENSG00000236094,ENST00000665143,LINC00545
ENSG00000236094,ENST00000440633,LINC00545
ENSG00000236094,ENST00000690833,LINC00545
ENSG00000236094,ENST00000693404,LINC00545
ENSG00000228824,ENST00000450888,MIR4500HG
ENSG00000228824,ENST00000436290,MIR4500HG
ENSG00000228824,ENST00000667327,MIR4500HG
ENSG00000228824,ENST00000453832,MIR4500HG
ENSG00000228824,ENST00000662489,MIR4500HG
ENSG00000228824,ENST00000658487,MIR4500HG
ENSG00000228824,ENST00000656150,MIR4500HG
ENSG00000228824,ENST00000658012,MIR4500HG
ENSG00000228824,ENST00000668695,MIR4500HG
ENSG00000228824,ENST00000441617,MIR4500HG
ENSG00000228824,ENST00000668242,MIR4500HG
ENSG00000228824,ENST00000658270,MIR4500HG
ENSG00000228824,ENST00000660424,MIR4500HG
ENSG00000228824,ENST00000656584,MIR4500HG
ENSG00000228824,ENST00000668555,MIR4500HG
ENSG00000228824,ENST00000654568,MIR4500HG
ENSG00000228824,ENST00000606590,MIR4500HG
ENSG00000228824,ENST00000668840,MIR4500HG
ENSG00000228824,ENST00000685035,MIR4500HG
ENSG00000228824,ENST00000684896,MIR4500HG
ENSG00000253744,ENST00000521596,
ENSG00000251513,ENST00000504578,LIX1-AS1
ENSG00000287170,ENST00000666966,
ENSG00000287170,ENST00000653659,
ENSG00000261653,ENST00000568699,
ENSG00000270124,ENST00000602862,
ENSG00000267353,ENST00000588717,
ENSG00000261592,ENST00000569147,
ENSG00000288017,ENST00000656834,
ENSG00000261744,ENST00000563243,ZFPM1-AS1
ENSG00000267567,ENST00000587554,
ENSG00000284430,ENST00000638312,
ENSG00000205786,ENST00000602468,LINC01531
ENSG00000205786,ENST00000601669,LINC01531
ENSG00000205786,ENST00000441942,LINC01531
ENSG00000205786,ENST00000602653,LINC01531
ENSG00000205786,ENST00000602796,LINC01531
ENSG00000205786,ENST00000536898,LINC01531
ENSG00000205786,ENST00000600405,LINC01531
ENSG00000249150,ENST00000508636,
ENSG00000249150,ENST00000666584,
ENSG00000249249,ENST00000506485,TICAM2-AS1
ENSG00000249249,ENST00000508517,TICAM2-AS1
ENSG00000249249,ENST00000515570,TICAM2-AS1
ENSG00000249249,ENST00000668244,TICAM2-AS1
ENSG00000249791,ENST00000514544,
ENSG00000287727,ENST00000663738,
ENSG00000223989,ENST00000454104,
ENSG00000228423,ENST00000433876,
ENSG00000286448,ENST00000669836,
ENSG00000231607,ENST00000665220,DLEU2
ENSG00000231607,ENST00000651713,DLEU2
ENSG00000231607,ENST00000661799,DLEU2
ENSG00000231607,ENST00000668133,DLEU2
ENSG00000231607,ENST00000658343,DLEU2
ENSG00000231607,ENST00000621282,DLEU2
ENSG00000231607,ENST00000656688,DLEU2
ENSG00000231607,ENST00000668305,DLEU2
ENSG00000231607,ENST00000425586,DLEU2
ENSG00000231607,ENST00000458725,DLEU2
ENSG00000231607,ENST00000433070,DLEU2
ENSG00000231607,ENST00000443587,DLEU2
ENSG00000231607,ENST00000659339,DLEU2
ENSG00000231607,ENST00000421758,DLEU2
ENSG00000231607,ENST00000449579,DLEU2
ENSG00000231607,ENST00000662092,DLEU2
ENSG00000231607,ENST00000666359,DLEU2
ENSG00000231607,ENST00000686946,DLEU2
ENSG00000231607,ENST00000692504,DLEU2
ENSG00000231607,ENST00000690259,DLEU2
ENSG00000231607,ENST00000688690,DLEU2
ENSG00000231607,ENST00000691340,DLEU2
ENSG00000231607,ENST00000686700,DLEU2
ENSG00000233605,ENST00000661594,LINC01851
ENSG00000233605,ENST00000663337,LINC01851
ENSG00000233605,ENST00000443419,LINC01851
ENSG00000237365,ENST00000456701,
ENSG00000244151,ENST00000485974,
ENSG00000245261,ENST00000500590,
ENSG00000261544,ENST00000567396,
ENSG00000267714,ENST00000590492,
ENSG00000267714,ENST00000658148,
ENSG00000267714,ENST00000668860,
ENSG00000242375,ENST00000416066,
ENSG00000235494,ENST00000658061,
ENSG00000235494,ENST00000665781,
ENSG00000235494,ENST00000669219,
ENSG00000235494,ENST00000420204,
ENSG00000259861,ENST00000568962,
ENSG00000284703,ENST00000642139,
ENSG00000260642,ENST00000568289,
ENSG00000215304,ENST00000562108,
ENSG00000285844,ENST00000649228,KCNQ5-DT
ENSG00000285844,ENST00000664828,KCNQ5-DT
ENSG00000229154,ENST00000654657,KCNQ5-AS1
ENSG00000229154,ENST00000666538,KCNQ5-AS1
ENSG00000229154,ENST00000656650,KCNQ5-AS1
ENSG00000229154,ENST00000429832,KCNQ5-AS1
ENSG00000233610,ENST00000425350,LINC00462
ENSG00000233610,ENST00000689307,LINC00462
ENSG00000233610,ENST00000689759,LINC00462
ENSG00000229852,ENST00000662430,KHDC1-AS1
ENSG00000229852,ENST00000442007,KHDC1-AS1
ENSG00000229852,ENST00000671298,KHDC1-AS1
ENSG00000229852,ENST00000653052,KHDC1-AS1
ENSG00000229852,ENST00000441363,KHDC1-AS1
ENSG00000229852,ENST00000421315,KHDC1-AS1
ENSG00000237728,ENST00000618051,CAMTA1-AS2
ENSG00000237728,ENST00000411708,CAMTA1-AS2
ENSG00000227258,ENST00000618753,SMIM2-AS1
ENSG00000227258,ENST00000444663,SMIM2-AS1
ENSG00000227258,ENST00000437867,SMIM2-AS1
ENSG00000227258,ENST00000619472,SMIM2-AS1
ENSG00000227258,ENST00000654757,SMIM2-AS1
ENSG00000227258,ENST00000659169,SMIM2-AS1
ENSG00000227258,ENST00000666499,SMIM2-AS1
ENSG00000241326,ENST00000413148,
ENSG00000285701,ENST00000648956,
ENSG00000249797,ENST00000509669,LINC02147
ENSG00000249797,ENST00000509367,LINC02147
ENSG00000249797,ENST00000666478,LINC02147
ENSG00000249797,ENST00000657852,LINC02147
ENSG00000249797,ENST00000661774,LINC02147
ENSG00000249797,ENST00000667067,LINC02147
